cu,year,mean,lower,upper,cv,dispersion
UpperYukonR.,2023,384.7443805,143.7376111,625.75115,0.313203755,1
UpperYukonR.,2024,3279.607991,1802.506916,4756.709066,0.225194761,1
Big.Salmon,1985,4665.332896,1044.744075,8500.794057,0.495343662,1
Big.Salmon,1986,4368.015346,1001.788639,8065.700665,0.500136152,1
Big.Salmon,1987,4337.429334,924.35355,7902.093991,0.493064836,1
Big.Salmon,1988,3106.71259,-41.07467697,7364.397351,0.751415489,1
Big.Salmon,1989,5425.507652,-936.2437892,14203.53638,0.893000975,1
Big.Salmon,1990,7141.082478,-397.3852571,17625.03381,0.819369276,1
Big.Salmon,1991,9914.215926,2035.315565,17954.83929,0.49322428,1
Big.Salmon,1992,5815.440542,1278.448243,10846.80734,0.504229344,1
Big.Salmon,1993,6320.666959,1283.214288,11842.37533,0.505375712,1
Big.Salmon,1994,7912.20325,1670.985842,14434.67768,0.495823499,1
Big.Salmon,1995,12066.05325,2790.373127,21937.02436,0.491337063,1
Big.Salmon,1996,10678.44318,2291.83403,19550.50992,0.497591394,1
Big.Salmon,1997,14526.45892,3177.679435,26568.80904,0.486372872,1
Big.Salmon,1998,2382.200532,285.2079736,4934.996279,0.599058273,1
Big.Salmon,1999,5523.39413,1226.544825,10043.41725,0.49502026,1
Big.Salmon,2000,5318.322469,1121.912443,9825.805,0.501090525,1
Big.Salmon,2001,7163.95003,1563.135353,14280.60651,0.554672317,1
Big.Salmon,2002,8801.063614,1928.398065,16064.1234,0.494021001,1
Big.Salmon,2003,21497.20824,5020.857878,38733.69238,0.490815181,1
Big.Salmon,2004,6249.176688,1291.748694,11285.79753,0.485988974,1
Big.Salmon,2005,5618,6179.8,5056.2,0.05,1
Big.Salmon,2006,7308,8038.8,6577.2,0.05,1
Big.Salmon,2007,4506,4956.6,4055.4,0.05,1
Big.Salmon,2008,1329,1461.9,1196.1,0.05,1
Big.Salmon,2009,9261,10187.1,8334.9,0.05,1
Big.Salmon,2010,3817,4198.7,3435.3,0.05,1
Big.Salmon,2011,5156,5671.6,4640.4,0.05,1
Big.Salmon,2012,2584,2842.4,2325.6,0.05,1
Big.Salmon,2013,3242,3566.2,2917.8,0.05,1
Big.Salmon,2014,6321,6953.1,5688.9,0.05,1
Big.Salmon,2015,10078,11085.8,9070.2,0.05,1
Big.Salmon,2016,6761,7437.1,6084.9,0.05,1
Big.Salmon,2017,5672,6239.2,5104.8,0.05,1
Big.Salmon,2018,5159,5674.9,4643.1,0.05,1
Big.Salmon,2019,3874,4261.4,3486.6,0.05,1
Big.Salmon,2020,1635,1798.5,1471.5,0.05,1
Big.Salmon,2021,1958,2153.8,1762.2,0.05,1
Big.Salmon,2022,2196.643723,485.8287846,3948.408747,0.05,1
Big.Salmon,2023,1795,1974.5,1615.5,0.05,1
Big.Salmon,2024,1899,2088.9,1709.1,0.05,1
NorthernYukonR.andtribs.,1985,1883.61363,1089.162624,2678.064637,0.21088481,0.1
NorthernYukonR.andtribs.,1986,4289.244259,2862.501357,5715.987161,0.16631635,0.1
NorthernYukonR.andtribs.,1987,3535.685205,2491.346873,4580.023537,0.147685423,0.1
NorthernYukonR.andtribs.,1988,2651.945918,371.8179096,4932.073926,0.429897155,0.1
NorthernYukonR.andtribs.,1989,8177.314039,3625.986969,12728.64111,0.278289855,0.1
NorthernYukonR.andtribs.,1990,16858.522,7832.630345,25884.41366,0.267695224,0.1
NorthernYukonR.andtribs.,1991,12387.88716,10350.12253,14425.65178,0.082248272,0.1
NorthernYukonR.andtribs.,1992,8439.420068,6040.355581,10838.48456,0.14213444,0.1
NorthernYukonR.andtribs.,1993,11751.24852,9037.371604,14465.12543,0.115471854,0.1
NorthernYukonR.andtribs.,1994,10651.55957,8316.259395,12986.85974,0.109622453,0.1
NorthernYukonR.andtribs.,1995,11404.14679,9063.968425,13744.32516,0.10260208,0.1
NorthernYukonR.andtribs.,1996,6222.89195,4293.274942,8152.508957,0.155041822,0.1
NorthernYukonR.andtribs.,1997,8575.380457,6510.393785,10640.36713,0.120402044,0.1
NorthernYukonR.andtribs.,1998,5766.870857,3695.282497,7838.459217,0.179611128,0.1
NorthernYukonR.andtribs.,1999,3503.576587,2518.76758,4488.385594,0.140543382,0.1
NorthernYukonR.andtribs.,2000,4959.319347,3473.585103,6445.053592,0.149792153,0.1
NorthernYukonR.andtribs.,2001,8502.430395,5290.756257,11714.10453,0.188868005,0.1
NorthernYukonR.andtribs.,2002,6015.821564,4499.168361,7532.474768,0.126055368,0.1
NorthernYukonR.andtribs.,2003,12680.81767,10308.28225,15053.35308,0.093548203,0.1
NorthernYukonR.andtribs.,2004,10952.07802,8487.104998,13417.05103,0.11253449,0.1
NorthernYukonR.andtribs.,2005,10036.99161,7820.471233,12253.51199,0.110417567,0.1
NorthernYukonR.andtribs.,2006,11438.16485,7856.310424,15020.01928,0.156574699,0.1
NorthernYukonR.andtribs.,2007,4786.169121,3386.230464,6186.107778,0.146248348,0.1
NorthernYukonR.andtribs.,2008,5417.839278,4712.270917,6123.40764,0.065115291,0.1
NorthernYukonR.andtribs.,2009,7369.833244,6090.321432,8649.345057,0.086807379,0.1
NorthernYukonR.andtribs.,2010,7216.984068,4890.683082,9543.285053,0.161168499,0.1
NorthernYukonR.andtribs.,2011,4419.660085,3687.468695,5151.851475,0.082833451,0.1
NorthernYukonR.andtribs.,2012,4560.267477,3208.595366,5911.939589,0.148200968,0.1
NorthernYukonR.andtribs.,2013,529.2357645,28.14210614,1030.329423,0.473412505,0.1
NorthernYukonR.andtribs.,2014,5408.779636,4061.456567,6756.102704,0.124549636,0.1
NorthernYukonR.andtribs.,2015,6975.977092,5843.991883,8107.962302,0.081134527,0.1
NorthernYukonR.andtribs.,2016,7410.383397,6029.052709,8791.714085,0.093202377,0.1
NorthernYukonR.andtribs.,2017,6500.279673,4973.356436,8027.20291,0.11745058,0.1
NorthernYukonR.andtribs.,2018,5734.095568,4324.432583,7143.758554,0.122919384,0.1
NorthernYukonR.andtribs.,2019,2771.767911,1798.90598,3744.629842,0.17549484,0.1
NorthernYukonR.andtribs.,2020,7253.660338,7032.015925,7475.304752,0.015278108,0.1
NorthernYukonR.andtribs.,2021,3428.005495,2522.629142,4333.381847,0.132055849,0.1
NorthernYukonR.andtribs.,2022,1964.815836,1348.233385,2581.398286,0.156905914,0.1
NorthernYukonR.andtribs.,2023,2111.737357,1240.548354,2982.92636,0.206273048,0.1
NorthernYukonR.andtribs.,2024,2639.656108,1629.301173,3650.011043,0.191380031,0.1
Whiteandtribs.,1985,2054.162424,1221.827366,2886.497483,0.202597187,0.1
Whiteandtribs.,1986,4433.092363,2892.304552,5973.880174,0.173782507,0.1
Whiteandtribs.,1987,1784.004898,1202.437575,2365.572221,0.162994878,0.1
Whiteandtribs.,1988,5449.323925,3772.628026,7126.019824,0.153844396,0.1
Whiteandtribs.,1989,1147.52962,336.9382467,1958.120994,0.353189739,0.1
Whiteandtribs.,1990,5260.70117,2749.265748,7772.136591,0.238697784,0.1
Whiteandtribs.,1991,1328.407048,521.699878,2135.114218,0.303637041,0.1
Whiteandtribs.,1992,4023.492097,2391.175188,5655.809006,0.202848281,0.1
Whiteandtribs.,1993,8986.324191,6687.809507,11284.83887,0.127889593,0.1
Whiteandtribs.,1994,6701.08239,5120.800092,8281.364689,0.117912466,0.1
Whiteandtribs.,1995,4534.360718,2776.450788,6292.270649,0.193843194,0.1
Whiteandtribs.,1996,9628.959384,7053.476028,12204.44274,0.133736329,0.1
Whiteandtribs.,1997,4413.150464,2641.132243,6185.168686,0.20076567,0.1
Whiteandtribs.,1998,2462.330056,358.1301304,4566.529981,0.427278204,0.1
Whiteandtribs.,1999,2964.328224,2017.942021,3910.714427,0.159629119,0.1
Whiteandtribs.,2000,4964.13726,3378.357275,6549.917244,0.159723624,0.1
Whiteandtribs.,2001,5118.919349,2783.871009,7453.967689,0.228080204,0.1
Whiteandtribs.,2002,2362.864228,1505.560787,3220.167669,0.181411913,0.1
Whiteandtribs.,2003,3487.151184,2126.409236,4847.893132,0.195107966,0.1
Whiteandtribs.,2004,3192.114821,1731.39313,4652.836513,0.228801558,0.1
Whiteandtribs.,2005,4226.948947,2717.10008,5736.797815,0.178597954,0.1
Whiteandtribs.,2006,3236.03582,990.9295012,5481.142139,0.34689145,0.1
Whiteandtribs.,2007,3022.465171,1862.22076,4182.709583,0.191936771,0.1
Whiteandtribs.,2008,2020.251878,1441.032343,2599.471414,0.143353297,0.1
Whiteandtribs.,2009,3342.478898,2443.999801,4240.957996,0.134403107,0.1
Whiteandtribs.,2010,2491.433036,703.3509449,4279.515127,0.358846107,0.1
Whiteandtribs.,2011,2368.114404,1704.36709,3031.861719,0.140142578,0.1
Whiteandtribs.,2012,2890.829689,1776.202925,4005.456452,0.192786654,0.1
Whiteandtribs.,2013,121.7039905,10,369.2777661,0.738015583,0.1
Whiteandtribs.,2014,4995.40061,3697.14134,6293.65988,0.129945461,0.1
Whiteandtribs.,2015,4594.782377,3567.538989,5622.025766,0.111783682,0.1
Whiteandtribs.,2016,2549.498828,1539.618232,3559.379424,0.198054728,0.1
Whiteandtribs.,2017,3368.424376,2223.465271,4513.38348,0.169954699,0.1
Whiteandtribs.,2018,2838.076394,1724.920164,3951.232624,0.196111041,0.1
Whiteandtribs.,2019,3416.111598,2152.322218,4679.900978,0.184974838,0.1
Whiteandtribs.,2020,450.3214251,164.3418715,736.3009787,0.317528256,0.1
Whiteandtribs.,2021,4330.433335,3817.984126,4842.882544,0.059168352,0.1
Whiteandtribs.,2022,336.7471439,10,947.8957408,0.696290791,0.1
Whiteandtribs.,2023,1013.846183,357.8502702,1669.842096,0.323518461,0.1
Whiteandtribs.,2024,773.9255476,8.050631827,1539.800463,0.494798833,0.1
Pelly,1985,7176.167516,5504.738086,8847.596947,0.116456969,0.1
Pelly,1986,12017.95347,9284.592067,14751.31488,0.11371992,0.1
Pelly,1987,10489.74294,8450.965612,12528.52028,0.097179566,0.1
Pelly,1988,3791.357784,467.5845348,7115.131033,0.438335477,0.1
Pelly,1989,4138.01724,10,9080.024504,0.547969231,0.1
Pelly,1990,6806.702873,10,14771.12609,0.542154049,0.1
Pelly,1991,13457.57424,10357.16084,16557.98765,0.115192134,0.1
Pelly,1992,13682.41163,10260.97417,17103.8491,0.125030498,0.1
Pelly,1993,7629.197668,5615.279562,9643.115775,0.131987543,0.1
Pelly,1994,8609.843151,6467.605486,10752.08082,0.124406312,0.1
Pelly,1995,9324.007553,6694.091029,11953.92408,0.1410293,0.1
Pelly,1996,9247.494841,6673.02226,11821.96742,0.139198379,0.1
Pelly,1997,9266.644861,6700.247101,11833.04262,0.138475025,0.1
Pelly,1998,3992.165259,905.6015575,7078.728961,0.386577647,0.1
Pelly,1999,5218.097016,3890.52609,6545.667941,0.127208341,0.1
Pelly,2000,9024.994173,6893.257591,11156.73075,0.118101826,0.1
Pelly,2001,10845.23825,5888.257507,15802.219,0.228532589,0.1
Pelly,2002,5402.425013,3865.249868,6939.600159,0.142267143,0.1
Pelly,2003,17446.47805,13869.53397,21023.42212,0.102511924,0.1
Pelly,2004,10177.36968,7880.382612,12474.35675,0.112847776,0.1
Pelly,2005,11048.97543,8762.562116,13335.38874,0.10346721,0.1
Pelly,2006,13360.87854,9664.141423,17057.61566,0.138341843,0.1
Pelly,2007,7631.304123,5996.902459,9265.705786,0.107085345,0.1
Pelly,2008,4137.178689,3582.137564,4692.219813,0.067079665,0.1
Pelly,2009,16153.05326,14438.00059,17868.10592,0.053087569,0.1
Pelly,2010,6478.689229,5167.652975,7789.725483,0.101180672,0.1
Pelly,2011,8505.774078,7477.599348,9533.948808,0.06043981,0.1
Pelly,2012,6571.285415,5031.743082,8110.827748,0.117141642,0.1
Pelly,2013,8850.036919,7311.32395,10388.74989,0.086932573,0.1
Pelly,2014,6807.796031,5922.472806,7693.119257,0.065022749,0.1
Pelly,2015,16169.97866,14587.62583,17752.33149,0.048928723,0.1
Pelly,2016,13529.84268,11589.00207,15470.68329,0.071724434,0.1
Pelly,2017,8620.784842,7228.835311,10012.73437,0.080732181,0.1
Pelly,2018,7815.561861,6176.732157,9454.391566,0.104844011,0.1
Pelly,2019,4668.719673,4448.101554,4889.337793,0.023627261,0.1
Pelly,2020,5571.23918,4816.65754,6325.82082,0.067721167,0.1
Pelly,2021,4129.364508,3295.4621,4963.266917,0.100972245,0.1
Pelly,2022,1005.180619,568.6506758,1441.710562,0.217140052,0.1
Pelly,2023,1896.117973,1059.532416,2732.703529,0.220604827,0.1
Pelly,2024,1778.395493,1319.025824,2237.765161,0.129152843,0.1
Stewart,1985,5291.707755,3823.945046,6759.470464,0.138685163,0.1
Stewart,1986,6144.865854,4166.902377,8122.829331,0.160944398,0.1
Stewart,1987,2681.489397,1709.757611,3653.221182,0.181192547,0.1
Stewart,1988,1793.24505,10,3870.870273,0.538251907,0.1
Stewart,1989,2225.017061,10,5340.255249,0.598900492,0.1
Stewart,1990,3291.398788,10,7720.539242,0.585658237,0.1
Stewart,1991,5218.534618,3342.967887,7094.101349,0.179702433,0.1
Stewart,1992,3339.637882,1686.590819,4992.684945,0.247488968,0.1
Stewart,1993,1524.39387,733.9532482,2314.834493,0.259263907,0.1
Stewart,1994,4196.584434,2765.072244,5628.096624,0.17055682,0.1
Stewart,1995,7765.842998,5367.798396,10163.8876,0.154396928,0.1
Stewart,1996,3739.123362,2205.692852,5272.553872,0.205052142,0.1
Stewart,1997,4935.604394,3106.893932,6764.314855,0.185256993,0.1
Stewart,1998,2291.154899,92.22033081,4490.089466,0.479874706,0.1
Stewart,1999,1898.072562,1138.393759,2657.751365,0.200118483,0.1
Stewart,2000,2386.676764,1354.32393,3419.029599,0.21627412,0.1
Stewart,2001,4567.732953,1530.877259,7604.588647,0.332424829,0.1
Stewart,2002,3415.490404,2220.322095,4610.658713,0.174962914,0.1
Stewart,2003,2467.317415,1262.428452,3672.206378,0.244169833,0.1
Stewart,2004,7609.780977,6071.509454,9148.052501,0.101071997,0.1
Stewart,2005,13416.89029,11328.07878,15505.70181,0.07784261,0.1
Stewart,2006,4581.020084,4220.758093,4941.282075,0.039321154,0.1
Stewart,2007,9620.507702,8129.023995,11111.99141,0.077515852,0.1
Stewart,2008,1842.660792,1371.581794,2313.73979,0.127825751,0.1
Stewart,2009,5079.701896,3988.679958,6170.723835,0.107390351,0.1
Stewart,2010,3859.342403,1760.008602,5958.676204,0.271980765,0.1
Stewart,2011,1782.115461,1248.46302,2315.767902,0.149724429,0.1
Stewart,2012,623.5961519,82.74933114,1164.442973,0.433651506,0.1
Stewart,2013,2394.595787,1388.75653,3400.435043,0.210022765,0.1
Stewart,2014,2149.691914,1574.042727,2725.341101,0.13389109,0.1
Stewart,2015,4943.576949,3889.081224,5998.072674,0.106653111,0.1
Stewart,2016,5755.843222,4324.472366,7187.214079,0.124340674,0.1
Stewart,2017,2843.646978,2007.683411,3679.610545,0.14698793,0.1
Stewart,2018,4885.29288,4129.470132,5641.115628,0.077356953,0.1
Stewart,2019,3625.2765,2548.442049,4702.110951,0.148517562,0.1
Stewart,2020,1623.250148,1126.508822,2119.991475,0.153008249,0.1
Stewart,2021,2083.528922,1520.413654,2646.644191,0.135134978,0.1
Stewart,2022,32.85250917,10,112.5543759,0.780415092,0.1
Stewart,2023,541.8139323,40.33890188,1043.288963,0.462774211,0.1
Stewart,2024,2603.280134,1325.373851,3881.186418,0.245441562,0.1
Nordenskiold,1985,2760.070235,1979.045986,3541.094484,0.1414863,0.1
Nordenskiold,1986,1343.978223,896.2097215,1791.746724,0.166583243,0.1
Nordenskiold,1987,446.437983,245.7431523,647.1328136,0.224773472,0.1
Nordenskiold,1988,564.0100603,232.1395815,895.8805391,0.29420617,0.1
Nordenskiold,1989,312.284897,129.447644,495.12215,0.292741107,0.1
Nordenskiold,1990,291.2888726,128.177229,454.4005162,0.27998262,0.1
Nordenskiold,1991,631.1101275,225.1450435,1037.075212,0.321627769,0.1
Nordenskiold,1992,576.8812421,197.7644848,955.9979995,0.328591684,0.1
Nordenskiold,1993,871.9869688,489.0198217,1254.954116,0.219594536,0.1
Nordenskiold,1994,1981.620499,1362.705136,2600.535862,0.156163948,0.1
Nordenskiold,1995,5060.041494,3850.413564,6269.669425,0.119527471,0.1
Nordenskiold,1996,3393.605075,2528.972628,4258.237522,0.127391436,0.1
Nordenskiold,1997,1029.091638,685.1851951,1372.998081,0.167092235,0.1
Nordenskiold,1998,2268.842345,1698.007334,2839.677357,0.125798739,0.1
Nordenskiold,1999,1446.014317,943.1644491,1948.864186,0.173874443,0.1
Nordenskiold,2000,3158.653544,2250.819652,4066.487436,0.143705835,0.1
Nordenskiold,2001,7212.738552,2286.79859,12138.67851,0.341475012,0.1
Nordenskiold,2002,1052.130384,689.496389,1414.764378,0.172333201,0.1
Nordenskiold,2003,960.7773598,611.74684,1309.80788,0.181639646,0.1
Nordenskiold,2004,2602.196149,1927.532054,3276.860244,0.129633597,0.1
Nordenskiold,2005,1754.198544,10,3812.116379,0.541859471,0.1
Nordenskiold,2006,23.21182028,15.14440389,31.27923668,0.173778194,0.1
Nordenskiold,2007,1981.965043,1876.489922,2087.440165,0.026608724,0.1
Nordenskiold,2008,3671.338142,2547.066562,4795.609723,0.153114687,0.1
Nordenskiold,2009,1977.70893,1826.857403,2128.560457,0.03813795,0.1
Nordenskiold,2010,2328.651738,2189.960561,2467.342915,0.029779287,0.1
Nordenskiold,2011,635.3768515,312.1852898,958.5684131,0.254330608,0.1
Nordenskiold,2012,993.2080633,10,2544.572015,0.637976097,0.1
Nordenskiold,2013,2293.270686,2069.390793,2517.15058,0.048812357,0.1
Nordenskiold,2014,7604.941805,7006.229743,8203.653867,0.039363356,0.1
Nordenskiold,2015,1345.995662,769.1805192,1922.810804,0.214270803,0.1
Nordenskiold,2016,4849.285739,4585.657906,5112.913573,0.02718213,0.1
Nordenskiold,2017,3355.446337,3011.087283,3699.805391,0.05131345,0.1
Nordenskiold,2018,640.7912481,267.1705152,1014.411981,0.291530771,0.1
Nordenskiold,2019,1635.898197,487.2803449,2784.516049,0.351066422,0.1
Nordenskiold,2020,1916.773525,1535.626952,2297.920098,0.099423998,0.1
Nordenskiold,2021,1316.132948,1215.512489,1416.753406,0.038225796,0.1
Nordenskiold,2022,671.9738802,608.3442515,735.603509,0.047345314,0.1
Nordenskiold,2023,1522.695819,1361.082903,1684.308736,0.053068024,0.1
Nordenskiold,2024,1409.226216,1105.545604,1712.906828,0.10774729,0.1
YukonR.Teslinheadwaters,1985,7581.563649,5886.732216,9276.395083,0.111773211,0.1
YukonR.Teslinheadwaters,1986,11215.75018,8571.960557,13859.5398,0.117860579,0.1
YukonR.Teslinheadwaters,1987,3679.972523,2507.716174,4852.228872,0.15927515,0.1
YukonR.Teslinheadwaters,1988,2086.375139,10,4409.441562,0.527163294,0.1
YukonR.Teslinheadwaters,1989,2468.159657,10,5807.107017,0.587189224,0.1
YukonR.Teslinheadwaters,1990,3547.059438,10,7859.784145,0.553259981,0.1
YukonR.Teslinheadwaters,1991,6951.295439,4770.424358,9132.16652,0.156867961,0.1
YukonR.Teslinheadwaters,1992,11978.54665,8844.430676,15112.66262,0.130822047,0.1
YukonR.Teslinheadwaters,1993,7903.52822,5860.644864,9946.411575,0.129238696,0.1
YukonR.Teslinheadwaters,1994,4054.470388,2663.968369,5444.972407,0.171477639,0.1
YukonR.Teslinheadwaters,1995,8612.666721,6046.38435,11178.94909,0.14898303,0.1
YukonR.Teslinheadwaters,1996,11219.70921,8350.735483,14088.68294,0.127854193,0.1
YukonR.Teslinheadwaters,1997,6650.071864,4501.017548,8799.126179,0.161581285,0.1
YukonR.Teslinheadwaters,1998,3441.128673,526.6087676,6355.648579,0.423483133,0.1
YukonR.Teslinheadwaters,1999,5066.194561,3750.57507,6381.814053,0.129842969,0.1
YukonR.Teslinheadwaters,2000,4971.433305,3431.555698,6511.310912,0.1548726,0.1
YukonR.Teslinheadwaters,2001,7713.0542,1675.509573,13750.59883,0.391384818,0.1
YukonR.Teslinheadwaters,2002,1496.748183,750.9776887,2242.518677,0.249130249,0.1
YukonR.Teslinheadwaters,2003,3139.951911,1766.293862,4513.60996,0.218738708,0.1
YukonR.Teslinheadwaters,2004,3480.893572,2201.326569,4760.460574,0.183798639,0.1
YukonR.Teslinheadwaters,2005,8525.571912,6468.474006,10582.66982,0.12064281,0.1
YukonR.Teslinheadwaters,2006,3836.66506,1394.775033,6278.555087,0.318230806,0.1
YukonR.Teslinheadwaters,2007,3342.704045,2132.660122,4552.747968,0.180997765,0.1
YukonR.Teslinheadwaters,2008,979.4811977,672.5603749,1286.40202,0.156675199,0.1
YukonR.Teslinheadwaters,2009,11845.70571,11101.02212,12590.38929,0.031432639,0.1
YukonR.Teslinheadwaters,2010,2537.935279,1580.599755,3495.270804,0.188605189,0.1
YukonR.Teslinheadwaters,2011,4478.742342,3693.688729,5263.795955,0.087642194,0.1
YukonR.Teslinheadwaters,2012,3559.669837,2338.559251,4780.780423,0.171520203,0.1
YukonR.Teslinheadwaters,2013,4125.723993,2872.341709,5379.106276,0.151898465,0.1
YukonR.Teslinheadwaters,2014,6965.875314,5510.296744,8421.453884,0.104479229,0.1
YukonR.Teslinheadwaters,2015,5894.708784,4760.901931,7028.515638,0.096171575,0.1
YukonR.Teslinheadwaters,2016,13155.67398,11231.27251,15080.07546,0.0731396,0.1
YukonR.Teslinheadwaters,2017,12457.34562,10690.66692,14224.02432,0.070909115,0.1
YukonR.Teslinheadwaters,2018,7968.219925,6318.397798,9618.042053,0.103525138,0.1
YukonR.Teslinheadwaters,2019,6894.411064,5538.622156,8250.199972,0.098325216,0.1
YukonR.Teslinheadwaters,2020,2996.946176,2370.39728,3623.495072,0.104531223,0.1
YukonR.Teslinheadwaters,2021,1891.809253,1346.702183,2436.916324,0.144070305,0.1
YukonR.Teslinheadwaters,2022,375.035974,94.56094226,655.5110057,0.373930838,0.1
YukonR.Teslinheadwaters,2023,3227.873061,2240.769954,4214.976168,0.152903024,0.1
YukonR.Teslinheadwaters,2024,4177.056975,2716.361358,5637.752593,0.174847462,0.1
MiddleYukonR.andtribs.,1985,7837.381473,4703.681881,11439.5416,0.214863208,0.1
MiddleYukonR.andtribs.,1986,11302.71461,6514.361724,16568.06201,0.222373576,0.1
MiddleYukonR.andtribs.,1987,8247.271082,4869.606065,11882.09855,0.212570086,0.1
MiddleYukonR.andtribs.,1988,3663.617833,1531.726102,6131.7695,0.313900331,0.1
MiddleYukonR.andtribs.,1989,11225.17823,6205.147836,17173.87295,0.24428844,0.1
MiddleYukonR.andtribs.,1990,6649.087193,2930.437096,10895.78602,0.299490317,0.1
MiddleYukonR.andtribs.,1991,18448.17965,10997.89695,26442.82343,0.209301497,0.1
MiddleYukonR.andtribs.,1992,11151.39615,6503.616663,16305.10801,0.219736866,0.1
MiddleYukonR.andtribs.,1993,7349.902061,4413.117926,10576.03637,0.20962587,0.1
MiddleYukonR.andtribs.,1994,8647.746287,5110.130805,12593.42364,0.216336505,0.1
MiddleYukonR.andtribs.,1995,23068.88007,13955.22085,33396.6454,0.210688864,0.1
MiddleYukonR.andtribs.,1996,14966.71663,8961.034053,21525.73506,0.209877379,0.1
MiddleYukonR.andtribs.,1997,23191.20408,13953.70565,33329.36151,0.208868584,0.1
MiddleYukonR.andtribs.,1998,4327.193818,1880.848825,7378.054699,0.317596467,0.1
MiddleYukonR.andtribs.,1999,7491.018172,4361.574066,10881.04194,0.21757616,0.1
MiddleYukonR.andtribs.,2000,12760.18683,7710.304607,18478.35407,0.210969667,0.1
MiddleYukonR.andtribs.,2001,22077.14334,11463.84681,35122.10145,0.267904392,0.1
MiddleYukonR.andtribs.,2002,15253.69189,9040.273227,22099.91159,0.214040615,0.1
MiddleYukonR.andtribs.,2003,17051.05102,10062.65194,24707.89004,0.214726325,0.1
MiddleYukonR.andtribs.,2004,10075.31144,6039.388531,14703.14167,0.214974822,0.1
MiddleYukonR.andtribs.,2005,13797.2235,8206.207108,19664.32134,0.207616305,0.1
MiddleYukonR.andtribs.,2006,17948.39864,11113.79248,25133.62529,0.195279717,0.1
MiddleYukonR.andtribs.,2007,3849.322003,2192.9769,5680.096013,0.226476189,0.1
MiddleYukonR.andtribs.,2008,9803.393796,6029.152983,13863.4746,0.199785956,0.1
MiddleYukonR.andtribs.,2009,12301.45968,7502.273343,17529.33063,0.203777794,0.1
MiddleYukonR.andtribs.,2010,4521.888138,2653.907813,6566.522889,0.21631534,0.1
MiddleYukonR.andtribs.,2011,10572.53456,6554.49088,14736.76959,0.193479592,0.1
MiddleYukonR.andtribs.,2012,3932.74591,2289.899319,5867.434542,0.227419677,0.1
MiddleYukonR.andtribs.,2013,4831.258347,2966.970287,6824.895704,0.199633571,0.1
MiddleYukonR.andtribs.,2014,18318.67666,11163.22042,25985.32755,0.202281358,0.1
MiddleYukonR.andtribs.,2015,25015.61805,15403.03256,35103.09324,0.196877613,0.1
MiddleYukonR.andtribs.,2016,13043.95575,7969.566257,18371.60987,0.199365204,0.1
MiddleYukonR.andtribs.,2017,17699.44536,10937.49425,24896.60725,0.197168791,0.1
MiddleYukonR.andtribs.,2018,14492.03431,9026.609962,20468.41822,0.197380989,0.1
MiddleYukonR.andtribs.,2019,10955.02022,6757.458813,15389.42473,0.196986535,0.1
MiddleYukonR.andtribs.,2020,6241.597266,3795.038853,8731.111626,0.197708718,0.1
MiddleYukonR.andtribs.,2021,6972.605367,4332.648026,9801.460713,0.19608211,0.1
MiddleYukonR.andtribs.,2022,4560.55572,2770.925848,6433.834113,0.200792869,0.1
MiddleYukonR.andtribs.,2023,2513.89391,1544.757183,3558.103669,0.200221903,0.1
MiddleYukonR.andtribs.,2024,5532.105716,3358.964577,7846.619933,0.202800506,0.1
UpperYukonR.,1985,1871.040182,982.0137502,2760.066613,0.237575451,0.1
UpperYukonR.,1986,2859.478932,1483.804769,4235.153095,0.240546302,0.1
UpperYukonR.,1987,1288.061202,794.4601107,1781.662293,0.191606226,0.1
UpperYukonR.,1988,8603.670694,6638.82877,10568.51262,0.114186258,0.1
UpperYukonR.,1989,2983.280354,1835.158926,4131.401783,0.192426003,0.1
UpperYukonR.,1990,2446.013661,1520.238706,3371.788616,0.189241575,0.1
UpperYukonR.,1991,3304.474401,1737.850574,4871.098227,0.237045841,0.1
UpperYukonR.,1992,5360.162749,3859.00668,6861.318817,0.140028964,0.1
UpperYukonR.,1993,1771.347502,936.961775,2605.733229,0.235522879,0.1
UpperYukonR.,1994,1175.339972,302.2186692,2048.461274,0.37143351,0.1
UpperYukonR.,1995,3042.178628,1298.700168,4785.657088,0.286550968,0.1
UpperYukonR.,1996,3978.489951,2480.98538,5475.994522,0.18820012,0.1
UpperYukonR.,1997,7591.626416,5750.37955,9432.873282,0.121268274,0.1
UpperYukonR.,1998,11309.42195,8992.725075,13626.11882,0.102423311,0.1
UpperYukonR.,1999,1823.637367,916.271731,2731.003003,0.248779075,0.1
UpperYukonR.,2000,1913.532964,894.3829205,2932.683008,0.266300624,0.1
UpperYukonR.,2001,2187.149259,10,5539.395103,0.632032208,0.1
UpperYukonR.,2002,1348.173816,649.5383395,2046.809292,0.259104378,0.1
UpperYukonR.,2003,2300.004807,1514.83938,3085.170234,0.17068778,0.1
UpperYukonR.,2004,567.141872,10,1502.794767,0.658034101,0.1
UpperYukonR.,2005,428.6892419,10,1441.25497,0.834669284,0.1
UpperYukonR.,2006,1621.848028,192.8970849,3050.79897,0.440531702,0.1
UpperYukonR.,2007,932.4777516,10,2410.636296,0.64361758,0.1
UpperYukonR.,2008,1967.320042,857.7368483,3076.903235,0.282003733,0.1
UpperYukonR.,2009,1183.835494,561.4709717,1806.200017,0.262859378,0.1
UpperYukonR.,2010,753.5734442,118.6052285,1388.54166,0.421304798,0.1
