"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat","CU"
"pi[1]5",0.0845370488238584,0.000281804664783413,0.0113150025627312,0.0642682776645839,0.0839701082574666,0.108519882062037,1612.17787844546,1.00185426037697,"Stewart"
"pi[2]5",0.348722443783731,0.000298384425564223,0.0217874033441732,0.30640750161064,0.348559416798955,0.391215364160001,5331.61332729055,1.00013487021593,"Stewart"
"pi[3]5",0.490531035685879,0.000345692091074982,0.0228626955654497,0.445049203943813,0.49078364338863,0.534375315033315,4373.97180846322,0.999278208753024,"Stewart"
"pi[4]5",0.0762094717065316,0.00026491192403658,0.0103343737478269,0.0571438528357228,0.0757039187055323,0.0975645732631289,1521.82710203091,0.999967353953995,"Stewart"
"alpha_dev[1]5",0.0576814910058727,0.0117917695581345,0.889322463504407,-1.7316242898681,0.0618049783242668,1.74680097820488,5688.01270779611,0.999822957237798,"Stewart"
"alpha_dev[2]5",-0.363493283746317,0.0127222098441107,0.882134430016772,-2.03296102450953,-0.390410415314283,1.43238856794661,4807.77834250754,0.999507591006715,"Stewart"
"alpha_dev[3]5",0.311085519963383,0.0124074330027311,0.878395773421785,-1.48182012539004,0.33027070697481,1.97077585708152,5012.06387666424,0.999669464422288,"Stewart"
"alpha_dev[4]5",0.395869779010741,0.0140057020429519,0.898375025336539,-1.37801977248765,0.407246939797007,2.11886951344402,4114.3911234624,0.999376267144061,"Stewart"
"alpha_dev[5]5",-0.556775025026677,0.011509373039536,0.851315229274906,-2.23507857142128,-0.551345731000329,1.1148120990549,5471.13551634348,0.99947471818215,"Stewart"
"alpha_dev[6]5",-0.194799410482898,0.0113926373754339,0.871518868018538,-1.90551039531394,-0.192018539854061,1.49123302458089,5852.00972852091,0.999289483917859,"Stewart"
"alpha_dev[7]5",-0.917796655521508,0.013711630798838,0.866534180313973,-2.60967507477762,-0.931804382243891,0.801120874815693,3993.8631017029,0.99983158326568,"Stewart"
"alpha_dev[8]5",-0.271986611074413,0.0116893816348449,0.866836662956619,-2.01673448434701,-0.251784826874397,1.42055220111806,5499.09810597056,0.999600918945259,"Stewart"
"alpha_dev[9]5",-0.541219415379711,0.011534019518135,0.853609685780669,-2.24094149488506,-0.521199631286666,1.12109525732789,5477.18366980296,0.999638993054441,"Stewart"
"alpha_dev[10]5",0.0543691616228187,0.0126859809031766,0.844349973589709,-1.66385908668755,0.0778252810949315,1.65580016157631,4429.93018300112,0.999313608631816,"Stewart"
"alpha_dev[11]5",-0.0789210885945089,0.0112956635455961,0.845659479736402,-1.76449529483064,-0.0706654568225413,1.55914557357018,5604.89585520405,0.999570346156279,"Stewart"
"alpha_dev[12]5",-0.0485584620137095,0.00990084077687742,0.838760576622211,-1.7149548990484,-0.0201262210648668,1.59357832581489,7176.81690244395,0.999323193172383,"Stewart"
"alpha_dev[13]5",-0.149854203033574,0.0119288059220099,0.863927584929791,-1.86733032689756,-0.130261423048725,1.50531271796298,5245.18410689333,0.999470367313862,"Stewart"
"alpha_dev[14]5",-0.325968046324293,0.0107082379567376,0.844746548251993,-1.98615391391708,-0.332184699886472,1.3475245960645,6223.24393940934,0.999287659002613,"Stewart"
"alpha_dev[15]5",0.195142187014675,0.0127584373316633,0.872621567691579,-1.56136249310096,0.22747357450499,1.85714023372148,4677.96443938232,1.0003111625933,"Stewart"
"alpha_dev[16]5",-0.00783021815476296,0.0108343829942879,0.859567598605989,-1.73202199548973,0.0117242727711373,1.65581754425886,6294.36183886575,0.999656650428369,"Stewart"
"alpha_dev[17]5",-0.712292701771885,0.0111645015632484,0.876956430030702,-2.40222485446586,-0.705769562101392,1.00777510533248,6169.88907042032,0.999231599564071,"Stewart"
"alpha_dev[18]5",-0.183420426185056,0.0120346683491505,0.852328217966086,-1.90906649411515,-0.171231949106434,1.39859832673869,5015.86085994448,0.999888838991998,"Stewart"
"alpha_dev[19]5",-0.607650959905383,0.0105032261423372,0.849309728580964,-2.2592606537914,-0.610443084564768,1.01432941931485,6538.63003567671,0.999167589347717,"Stewart"
"alpha_dev[20]5",-0.359580463970679,0.0100858572776874,0.838511621857179,-2.03106302584521,-0.352242830367435,1.28599219297453,6911.82185520414,1.00023898284447,"Stewart"
"alpha_dev[21]5",-0.532305171658086,0.0108551167400225,0.843205051543393,-2.16969192464395,-0.527348746956837,1.12973666247708,6033.89019503606,0.999473604780752,"Stewart"
"alpha_dev[22]5",-0.119445740115477,0.0110232543960245,0.827791863890123,-1.77596246451898,-0.0991800628031186,1.48203285979304,5639.26685956319,0.999504197717841,"Stewart"
"alpha_dev[23]5",0.0141309026826881,0.00988202556718266,0.827454645857247,-1.60398322492173,0.00316317230503197,1.65426818220429,7011.26611240624,0.999577260525735,"Stewart"
"alpha_dev[24]5",0.478509376837024,0.0125067393316258,0.871444745561604,-1.26496071532994,0.495705097138903,2.19478445393922,4855.02549367794,0.999728195752231,"Stewart"
"alpha_dev[25]5",0.272164182192086,0.0109586876878772,0.84430792283521,-1.40383698763224,0.275108766349291,1.91953724353503,5935.87338972898,0.999248817619073,"Stewart"
"alpha_dev[26]5",0.494102601886127,0.013048855419928,0.865002654913794,-1.28462091606511,0.521218247975516,2.16569979813189,4394.30343447679,0.999403142257674,"Stewart"
"alpha_dev[27]5",-0.091910221271699,0.0111249524964687,0.83535574084675,-1.74120919279345,-0.0894310832019034,1.57280601976112,5638.27939423768,0.999597223710752,"Stewart"
"alpha_dev[28]5",-0.477028324198419,0.0103292722294928,0.825267982782823,-2.07364897733601,-0.48488885548553,1.15693128415609,6383.37775785648,0.999342640211321,"Stewart"
"alpha_dev[29]5",-0.529836621420635,0.0117759414717404,0.863085809222752,-2.25345727347231,-0.499682575001049,1.12692070752357,5371.76091681114,1.00007299699932,"Stewart"
"alpha_dev[30]5",-1.0011259476929,0.0127488802229868,0.879796286654987,-2.74547834862229,-0.987906171050162,0.703285711393813,4762.33747216723,0.999804966049761,"Stewart"
"alpha_dev[31]5",-1.28867963853842,0.0118284008029569,0.856107138968484,-2.90579718184304,-1.306621986301,0.446408395804562,5238.46652502723,0.999489131369886,"Stewart"
"alpha_dev[32]5",-1.16833848159639,0.0143002818562738,0.899050351977331,-2.92560756303736,-1.18535304116392,0.58840260718417,3952.56331903841,0.99991351898152,"Stewart"
"alpha_dev[33]5",0.345212331203024,0.0155416812613591,0.910071918141114,-1.45580600555318,0.380504950279746,2.08236832141293,3428.90483091284,0.999877247474772,"Stewart"
"alpha_dev[34]5",0.443411979795113,0.0132465017992813,0.920966209804892,-1.34739010128752,0.45432634628593,2.24501666545181,4833.75892409641,1.00129730680993,"Stewart"
"alpha_dev[35]5",0.19666543739602,0.0126426712184129,0.951177037783187,-1.66776782086667,0.202331499024699,2.05746848849934,5660.37269228471,0.999636612621518,"Stewart"
"alpha_dev[36]5",0.0038052959333281,0.011649257499878,1.00500114270247,-1.93445331203571,-0.00366471523086516,1.91018511084124,7442.8046575361,0.999597785139479,"Stewart"
"alpha_dev[37]5",0.00452199403483382,0.0114565119399909,1.02822378886381,-1.995285931775,-0.0143963789578635,2.03719917345862,8055.09136429176,0.999336523162868,"Stewart"
"alpha_dev[38]5",0.00980860169445732,0.0118991365498381,0.983858897448373,-1.89110498347442,0.0081795278158063,2.01041322732501,6836.51448444608,0.999777464006047,"Stewart"
"alpha_dev[39]5",0.00212953833551356,0.0129595349543462,0.993012441979549,-1.9254513049859,0.0151513212893516,1.94518330969086,5871.2496225423,0.99975201363822,"Stewart"
"alpha_dev[40]5",-0.00237957194462926,0.0117710845032989,1.00853691190129,-1.94804985820355,-0.024869841048306,2.01951785755888,7340.92252524751,1.00045481996694,"Stewart"
"ln_alpha[1]6",1.90160549176153,0.00594815122978954,0.377430034173755,1.16806121673738,1.90206502436852,2.65672381686427,4026.32575588973,0.999717385753432,"UpperYukonR."
"ln_alpha[2]6",1.95613757751774,0.00604524537993891,0.349673244371104,1.26862217069361,1.95703771731039,2.64045746850552,3345.77659287649,1.00087416315715,"UpperYukonR."
"ln_alpha[3]6",1.87611561702136,0.00531384033682547,0.346029971988082,1.19618112663332,1.87712921082825,2.56049369254586,4240.43521857195,0.999442140921824,"UpperYukonR."
"ln_alpha[4]6",1.85465709018391,0.00582620027892744,0.379279155242035,1.09811846268904,1.85538868837096,2.61020426426606,4237.86512539433,0.999450329060038,"UpperYukonR."
"ln_alpha[5]6",1.81331573885939,0.00557058994932389,0.359757962093621,1.11796473521434,1.81652077744114,2.51405765626366,4170.79117903984,0.999369474928899,"UpperYukonR."
"ln_alpha[6]6",1.77226822464067,0.00571348436772476,0.355008653728037,1.06146065159263,1.77783548324354,2.45571436937606,3860.78655567618,0.999804465926962,"UpperYukonR."
"ln_alpha[7]6",1.96657524487183,0.00900782918278152,0.372071033672367,1.28040357847417,1.95186453986361,2.74354596521957,1706.12732137544,1.0025996545622,"UpperYukonR."
"ln_alpha[8]6",1.92252978050821,0.00794946406029379,0.356194556837425,1.24467675943805,1.91233109663483,2.63007861047614,2007.70017393574,1.00124229815577,"UpperYukonR."
"ln_alpha[9]6",1.81215697536066,0.00744069992616577,0.343391993684332,1.17863806156115,1.80111672532599,2.52105979646222,2129.86829971062,1.00157706031389,"UpperYukonR."
"ln_alpha[10]6",1.47461806452872,0.00658139721487185,0.337852420473517,0.794923504244842,1.48349482478651,2.12385127477874,2635.22597857857,1.00089549448142,"UpperYukonR."
"ln_alpha[11]6",1.28810838268824,0.00977218968955141,0.377218981687541,0.518382671468725,1.30553953678999,1.99716293209948,1490.05843264477,1.00381484360566,"UpperYukonR."
"ln_alpha[12]6",1.24345910344594,0.00946681795699432,0.390980137263937,0.414034719295711,1.26014405623025,1.95206367259715,1705.69484808124,1.00358405533562,"UpperYukonR."
"ln_alpha[13]6",1.36845149982952,0.0062153349104746,0.362456743219491,0.64136390984485,1.37224677236593,2.08461426314146,3400.81726689881,1.00018269213304,"UpperYukonR."
"ln_alpha[14]6",1.46094440624074,0.00671295805164121,0.366926986112233,0.765667991897512,1.45280428911954,2.21780744494969,2987.66184386853,1.00035115150995,"UpperYukonR."
"ln_alpha[15]6",1.31692639444391,0.00587746289557396,0.333617976307184,0.618855546542237,1.32188276324881,1.9568901821507,3221.95221503798,1.00114558160337,"UpperYukonR."
"ln_alpha[16]6",1.30280914914543,0.00509490993847576,0.329631202379141,0.626979130302836,1.31104387226999,1.93702497102968,4185.84946910593,1.00103299519793,"UpperYukonR."
"ln_alpha[17]6",1.2364950095189,0.00605750604998647,0.327498310986855,0.551919502740078,1.24753871952682,1.84665475886206,2923.01077271684,1.00147907357593,"UpperYukonR."
"ln_alpha[18]6",1.18730935310937,0.00810070945463928,0.34576964582782,0.490199493168455,1.20679090369469,1.82379114682961,1821.91293267253,1.00406134231474,"UpperYukonR."
"ln_alpha[19]6",1.35266245996364,0.00469203376663303,0.308062432093916,0.738739835379163,1.35235885634117,1.94935978104703,4310.77367203947,1.00060636428982,"UpperYukonR."
"ln_alpha[20]6",1.3820670211219,0.00469014829910725,0.31304949953639,0.782125655051899,1.37995408190663,2.01938048936694,4455.05302667198,0.999982459592974,"UpperYukonR."
"ln_alpha[21]6",1.5442653722267,0.00712590472067912,0.340245182309845,0.903643286050407,1.52928533604168,2.23796921220194,2279.83778266204,1.00165039217696,"UpperYukonR."
"ln_alpha[22]6",1.57561037337978,0.00930923842527849,0.350465288443642,0.929090063996335,1.55682872765848,2.30439552120129,1417.29975888736,1.00415225334985,"UpperYukonR."
"ln_alpha[23]6",1.47918694222876,0.00779327341958697,0.343249487416397,0.842175260534902,1.46153264744959,2.21095850477645,1939.90279201506,1.00228031988877,"UpperYukonR."
"ln_alpha[24]6",1.24537661498309,0.00592256394275933,0.328045976411148,0.602788394863254,1.24950931616269,1.88873245296034,3067.96156266577,1.00057782700523,"UpperYukonR."
"ln_alpha[25]6",1.14039481863203,0.00738558204586433,0.354437560224978,0.402532618291633,1.14839071339543,1.84743692234411,2303.08529685758,1.00207912047989,"UpperYukonR."
"ln_alpha[26]6",1.13003370500105,0.00641570204367096,0.349751641337098,0.40082221879414,1.13786908911311,1.79939666687899,2971.87918229846,1.00000079659598,"UpperYukonR."
"ln_alpha[27]6",1.19978397080929,0.00556051152392162,0.347386723533674,0.501959486287323,1.19695271594164,1.89190402220832,3902.98554405102,0.99940465450577,"UpperYukonR."
"ln_alpha[28]6",1.24070701632902,0.00617592090709234,0.362444761678492,0.585688040202675,1.22343513691931,1.993736532949,3444.13529803979,1.00071000476366,"UpperYukonR."
"ln_alpha[29]6",1.20183923253448,0.00608324691078569,0.345224762735081,0.537125532831137,1.19272302562106,1.89396925387713,3220.57183913077,1.00081703783612,"UpperYukonR."
"ln_alpha[30]6",1.15301838541817,0.00863218052671486,0.353913442141919,0.471328697799382,1.14036114090011,1.8832939090667,1680.94338961492,1.00142067408482,"UpperYukonR."
"ln_alpha[31]6",0.88211584275962,0.00514311931469545,0.324137292290727,0.248106339001547,0.876311823048655,1.52379882285071,3971.95939950222,1.00055912460731,"UpperYukonR."
"ln_alpha[32]6",0.597815083413277,0.00698053680105157,0.354280695834321,-0.100647423299697,0.598482533554214,1.30570225775551,2575.83082415637,1.00133978824153,"UpperYukonR."
"ln_alpha[33]6",0.266612671715124,0.0179280361174605,0.499781079923237,-0.81666524214532,0.298584071959762,1.15316645259806,777.130913964601,1.00645993597634,"UpperYukonR."
"ln_alpha[34]6",0.308949153484429,0.0123486465736055,0.456639645322061,-0.588666420928799,0.317426491327046,1.16432949630624,1367.44071343432,1.00282021616167,"UpperYukonR."
"ln_alpha[35]6",0.42777026479381,0.00841094744482206,0.443271643420843,-0.435790676523529,0.436707311772796,1.26975992601089,2777.47437687842,1.0001139493738,"UpperYukonR."
"ln_alpha[36]6",0.46333063795762,0.00839480436752039,0.505457686552699,-0.542596784119871,0.467964841518287,1.4225824375778,3625.33756396694,0.999843002658735,"UpperYukonR."
"ln_alpha[37]6",0.458548653539248,0.00929702120511301,0.596235599021278,-0.744104829122052,0.486105894365663,1.55742744306521,4112.90011194274,0.999904282507684,"UpperYukonR."
"ln_alpha[38]6",0.453644527781504,0.0101413321974515,0.670272534734762,-0.942957022381164,0.48482332678302,1.73542125420441,4368.30375493043,0.999660767702668,"UpperYukonR."
"ln_alpha[39]6",0.453414056599395,0.011043772646386,0.759013633337257,-1.1139920801677,0.479122714855976,1.92098450375334,4723.50346870899,0.999510964267232,"UpperYukonR."
"ln_alpha[40]6",0.453314678986954,0.0117402499089374,0.81851032899919,-1.25177101611364,0.486998547964105,2.02877061896739,4860.64211230825,0.999566147208195,"UpperYukonR."
"beta6",0.000199750254743451,6.8942326371501e-07,4.07099565078259e-05,0.00012183156591432,0.000199713533163245,0.000280308735671021,3486.81903937931,0.99981060039555,"UpperYukonR."
"pi[1]6",0.0972848733641437,0.000298888033308947,0.0138020676656529,0.0722907949064152,0.0964745327451447,0.126757019172132,2132.41264760659,1.00033835576063,"UpperYukonR."
"pi[2]6",0.334602418275368,0.000360385389792262,0.0259145459733456,0.284411991074394,0.334351839381515,0.385434264448087,5170.74185344142,0.999430096632915,"UpperYukonR."
"pi[3]6",0.475637318283425,0.000487633536384049,0.0273204480874023,0.420162705370833,0.476030696878385,0.527640866037053,3138.97967727106,0.999928931982391,"UpperYukonR."
"pi[4]6",0.0924753900770635,0.000271393007964935,0.0132326256584424,0.0683173554149879,0.0919985869221457,0.119842736794027,2377.35886840749,1.00147176383733,"UpperYukonR."
"alpha_dev[1]6",0.14389430422699,0.0124197902052083,0.916356439616174,-1.66649201828472,0.147829834266241,1.95937907088477,5443.77733019521,0.999730195652173,"UpperYukonR."
"alpha_dev[2]6",-0.242710067453145,0.013345193658139,0.887941430225791,-1.95048278950526,-0.249830621674886,1.50540137809413,4427.09538591329,1.00049672716855,"UpperYukonR."
"alpha_dev[3]6",-0.0803130594720531,0.0108423979509924,0.866987363085114,-1.7854731110218,-0.0901012527787065,1.59833736319764,6394.03263091695,0.999090958359405,"UpperYukonR."
"alpha_dev[4]6",-0.148832727125304,0.0104084330649196,0.849868030293359,-1.81586757858709,-0.153258072174565,1.50332320561336,6667.02798075979,0.999316202226687,"UpperYukonR."
"alpha_dev[5]6",-0.123697903737973,0.0109627087832015,0.863634889221169,-1.78317447957563,-0.145983156293904,1.57697550734791,6206.18335689557,0.999749715028102,"UpperYukonR."
"alpha_dev[6]6",0.500040237133245,0.0216002482763075,0.956475358229827,-1.42639871888602,0.525331598680403,2.27934380976624,1960.78549447799,1.00154360535116,"UpperYukonR."
"alpha_dev[7]6",-0.179168399781112,0.0115942596130154,0.876571360616631,-1.90726015536537,-0.176273885902241,1.49504607965819,5715.95121142981,0.999844567130284,"UpperYukonR."
"alpha_dev[8]6",-0.415404795704427,0.0113303651818415,0.883429505316242,-2.14803236592864,-0.398417477418792,1.32237496746778,6079.33372834985,0.999708182081685,"UpperYukonR."
"alpha_dev[9]6",-1.06349419923721,0.0166320564016983,0.912477113337731,-2.82723786339282,-1.10015510146134,0.765692034220879,3009.89996907679,1.0013022942532,"UpperYukonR."
"alpha_dev[10]6",-0.626566321149625,0.0110626281607083,0.880573655487869,-2.32696139010276,-0.64408560145158,1.11522374859217,6335.99384348085,0.999693756751945,"UpperYukonR."
"alpha_dev[11]6",-0.180256210425408,0.0114719383122071,0.902177792493911,-1.97823347694052,-0.163805943071971,1.61488456215624,6184.58637125435,0.99920054541595,"UpperYukonR."
"alpha_dev[12]6",0.305388731591096,0.0154429260740944,0.942067786223703,-1.58358069594567,0.330423153018525,2.10908502362887,3721.38944907269,1.00056861716992,"UpperYukonR."
"alpha_dev[13]6",0.227516708631791,0.0141441453656721,0.898401838610873,-1.60733827999112,0.252055692729098,1.93645117052919,4034.48255424887,1.00112104800357,"UpperYukonR."
"alpha_dev[14]6",-0.430037069987434,0.0133336657967341,0.898619972366149,-2.22100616887295,-0.440388437970038,1.3552961984495,4542.06141968438,1.00063815442802,"UpperYukonR."
"alpha_dev[15]6",-0.0837861973961766,0.0128706399443591,0.897438200699091,-1.87715230945949,-0.0729131003089536,1.64066631476921,4861.93134219491,0.999889898440219,"UpperYukonR."
"alpha_dev[16]6",-0.208266184580354,0.0121129484062674,0.863906457529704,-1.92474454474295,-0.212147133298456,1.44866134024552,5086.67166638083,0.999934438245453,"UpperYukonR."
"alpha_dev[17]6",-0.142377041372819,0.0122744308022657,0.867535756050226,-1.8193025701109,-0.155458109780018,1.60027898065901,4995.42040349717,0.999722251732675,"UpperYukonR."
"alpha_dev[18]6",0.465090800954659,0.015022377310763,0.885696640779726,-1.36810575700632,0.472683957677779,2.16580901074182,3476.10321597019,1.00120107982793,"UpperYukonR."
"alpha_dev[19]6",0.100561084279809,0.012842248135226,0.865907764559085,-1.61225839834498,0.104793168701266,1.79627739298298,4546.33206921934,1.00025200171008,"UpperYukonR."
"alpha_dev[20]6",0.454593849973096,0.0163522588868647,0.927900464439727,-1.38628556248481,0.475378502157787,2.19437196616639,3219.93626780982,1.00094585677371,"UpperYukonR."
"alpha_dev[21]6",0.0690331964650105,0.0121331761690104,0.882029330856458,-1.69279754685342,0.0673996066856941,1.75510171966675,5284.65995769676,1.00013805582123,"UpperYukonR."
"alpha_dev[22]6",-0.316182965406475,0.0111169153471315,0.876457617524708,-2.06624344111369,-0.314863480838261,1.36604662214744,6215.74576392007,1.00007307946756,"UpperYukonR."
"alpha_dev[23]6",-0.719523248258133,0.0146517337551624,0.902563757173573,-2.45729267263179,-0.740639151217356,1.12325155815795,3794.70259250596,0.99980863362279,"UpperYukonR."
"alpha_dev[24]6",-0.364188064221123,0.0116942062526766,0.912676970679266,-2.14357531402036,-0.371889604830201,1.47359809775389,6091.05731204929,0.999304857172438,"UpperYukonR."
"alpha_dev[25]6",-0.0832917505844555,0.0118360669128143,0.883139054145799,-1.79908197348843,-0.072163530924868,1.60897879112043,5567.28376251548,1.00017601449661,"UpperYukonR."
"alpha_dev[26]6",0.147415052405432,0.0141672897121636,0.883674860704529,-1.64510466531374,0.168864248817147,1.78563174484976,3890.55402263049,1.00037848011373,"UpperYukonR."
"alpha_dev[27]6",0.0462555047804281,0.013216044388894,0.908212551943754,-1.8029849576163,0.0680279218915204,1.73505927053185,4722.50060510444,1.00063755369563,"UpperYukonR."
"alpha_dev[28]6",-0.18846094902843,0.0124372667367033,0.896341733398708,-1.95242131892556,-0.184466162075076,1.52738278287524,5193.94489778092,0.999614435621739,"UpperYukonR."
"alpha_dev[29]6",-0.256569631992999,0.0152141072346205,0.897908502920295,-2.06972284208764,-0.246301013139041,1.44884106546041,3483.14233999977,1.00017645362782,"UpperYukonR."
"alpha_dev[30]6",-0.898182205473369,0.0125057310945776,0.885740867308828,-2.6146206078153,-0.917587443352758,0.83576678248691,5016.43505702463,0.999777283309846,"UpperYukonR."
"alpha_dev[31]6",-0.954070714772842,0.0117190925597508,0.897746809105963,-2.67786651269401,-0.953804693492014,0.839120023904282,5868.40085249853,0.99951663532661,"UpperYukonR."
"alpha_dev[32]6",-1.03211232345364,0.0177598732466554,0.9310377637154,-2.8140705838592,-1.06338499004611,0.911390290661435,2748.24134978132,1.00145276375639,"UpperYukonR."
"alpha_dev[33]6",0.0367095864368439,0.0166897776478105,0.941543565709267,-1.84455757902803,0.0537155923570763,1.78903868847784,3182.58299664459,1.0019871705696,"UpperYukonR."
"alpha_dev[34]6",0.304789985062488,0.0155536285136876,0.958168608984368,-1.68812227874343,0.31478467400416,2.18179642532208,3795.07561431375,1.00045785935847,"UpperYukonR."
"alpha_dev[35]6",0.0871483392901124,0.0125005724702344,0.972661671570676,-1.8037659146855,0.0903265550186548,2.00600476957698,6054.29809742248,0.999756442508364,"UpperYukonR."
"alpha_dev[36]6",-0.0135437147079543,0.0117248694930271,0.975652729919626,-1.93996688177485,-0.01233241460803,1.90777528920579,6924.27796027419,0.99960005689804,"UpperYukonR."
"alpha_dev[37]6",-0.00598288277454334,0.0110066097282041,0.996697433782801,-1.92611296017599,-0.0028601764545361,1.90111013887793,8200.10748480118,0.999155359840581,"UpperYukonR."
"alpha_dev[38]6",-0.0173181228670165,0.0127449032460437,1.00887769009287,-2.00101034672518,-0.00472022618973626,1.93469516052183,6266.19565309755,0.999352655987531,"UpperYukonR."
"alpha_dev[39]6",-0.00352503286962062,0.0118187331132241,0.992728151708803,-1.95759238344416,-0.019046053432461,1.95092808764524,7055.3542427907,0.999280000095043,"UpperYukonR."
"alpha_dev[40]6",0.00938284657129691,0.0114184789438042,0.996316772543122,-1.9274114013684,0.0060110460642676,1.99428176302459,7613.39517127919,0.999251434090375,"UpperYukonR."
"ln_alpha[1]7",1.57492992080938,0.0108901634121443,0.385185941419741,0.818153512594781,1.58960224118056,2.30644580071282,1251.04249632152,1.00019527757801,"Whiteandtribs."
"ln_alpha[2]7",1.90789939457965,0.00477603494487165,0.28111482438449,1.37327392802995,1.90736973293475,2.47332259807211,3464.43570092013,1.00027194601483,"Whiteandtribs."
"ln_alpha[3]7",2.18853727635934,0.00418446307935717,0.272456344748576,1.63723622655518,2.18675115543193,2.71579574002338,4239.49737896448,0.999404853516335,"Whiteandtribs."
"ln_alpha[4]7",2.30389907290605,0.00476510216473566,0.285452388830723,1.74003479712426,2.3024485926066,2.85858657776065,3588.58246506751,0.999751256675573,"Whiteandtribs."
"ln_alpha[5]7",2.34683445965821,0.00557161654230482,0.295414738812904,1.7659253821149,2.33982390810051,2.93853042610878,2811.2656124462,0.999293592659105,"Whiteandtribs."
"ln_alpha[6]7",2.2024175918977,0.0045490562053291,0.294174081935785,1.63252470899831,2.19696480288935,2.80158886784673,4181.82840346805,0.999184498317054,"Whiteandtribs."
"ln_alpha[7]7",2.21713019554905,0.00550227979600128,0.296256571625176,1.62587923491009,2.21724785977145,2.78656254703414,2899.01620966503,0.999691847944411,"Whiteandtribs."
"ln_alpha[8]7",1.81001250482822,0.0065712476828115,0.30946173441857,1.18663290112453,1.80666670096325,2.43154842030408,2217.77884637673,1.00045397152745,"Whiteandtribs."
"ln_alpha[9]7",1.74502110058977,0.00645646762844394,0.330051162391454,1.10975647498582,1.73974635322138,2.40788815883852,2613.19956626764,0.999915064892678,"Whiteandtribs."
"ln_alpha[10]7",1.50607618731879,0.00905044133265374,0.357398183414234,0.812968046960951,1.50168542606249,2.20371423091417,1559.42742051929,0.999999086762685,"Whiteandtribs."
"ln_alpha[11]7",1.44540835272736,0.00812006636470872,0.342595466407561,0.787193606806915,1.44663799660397,2.11026823603484,1780.09862940994,0.999524392225374,"Whiteandtribs."
"ln_alpha[12]7",1.44085205588093,0.00871559986856557,0.367169010256164,0.726673057381705,1.44012481732042,2.1692117262139,1774.75116658016,0.999101075428978,"Whiteandtribs."
"ln_alpha[13]7",1.51195635093625,0.00608076109927369,0.316292674680498,0.905956688226948,1.50460220468679,2.17013182985106,2705.59249263059,0.999318958639398,"Whiteandtribs."
"ln_alpha[14]7",1.65124556858327,0.00449671966414253,0.290395572347575,1.10360141973871,1.64991104620938,2.22961607011202,4170.50219224294,0.999557668389311,"Whiteandtribs."
"ln_alpha[15]7",1.77396845279855,0.00634557632618036,0.296237511180497,1.18075294936503,1.77135815496033,2.34682080629111,2179.40506643905,1.00055614476111,"Whiteandtribs."
"ln_alpha[16]7",1.59878011436507,0.0041766676377991,0.275060067708924,1.0526260940856,1.59842246169625,2.13683666902999,4337.05826517444,1.00015327757561,"Whiteandtribs."
"ln_alpha[17]7",1.3716627032047,0.00436921374905392,0.277477777199844,0.842899225720166,1.3662136655013,1.93298592655466,4033.20066759564,0.99954306857742,"Whiteandtribs."
"ln_alpha[18]7",1.13193984088803,0.00624365146339888,0.293447458168817,0.558859630737672,1.13018666305078,1.70639294538683,2208.93736122889,0.99994829529552,"Whiteandtribs."
"ln_alpha[19]7",1.0366120892564,0.00617316948292875,0.305177768038223,0.448088928801115,1.04194783701403,1.62959458128466,2443.93349548257,0.999602958351624,"Whiteandtribs."
"ln_alpha[20]7",0.872871038789444,0.00848036398626947,0.333743838933008,0.225105770172637,0.871408256416524,1.52988537411031,1548.80780400564,0.999804986881512,"Whiteandtribs."
"ln_alpha[21]7",0.966951785032812,0.00705417326959909,0.343903941952771,0.259887708563594,0.975124328540595,1.63465400470887,2376.74211598373,0.99966341864479,"Whiteandtribs."
"ln_alpha[22]7",0.897558485764367,0.00572168053449596,0.302909979109982,0.29772830982749,0.902356145183786,1.48551289536934,2802.72153667662,1.0002128629181,"Whiteandtribs."
"ln_alpha[23]7",0.78801489289022,0.00627476450101734,0.295804944594257,0.203530899144137,0.794389643636441,1.37170067490298,2222.36811121848,1.0008679053931,"Whiteandtribs."
"ln_alpha[24]7",0.844523831152212,0.00475303442959042,0.268267250633754,0.323491825736462,0.840009351468711,1.36840070581891,3185.61579724007,1.00044383645723,"Whiteandtribs."
"ln_alpha[25]7",0.961806598974849,0.00387635206740482,0.258318524502031,0.445286183084254,0.962693803693873,1.46714238263337,4440.8353691466,0.999193121236263,"Whiteandtribs."
"ln_alpha[26]7",0.968153967597026,0.00377358507470035,0.259343558222803,0.457921216039023,0.965029445178085,1.48716619056108,4723.2685535214,0.999827478480528,"Whiteandtribs."
"ln_alpha[27]7",0.990876618082036,0.00427077749369925,0.259850565671882,0.486137127951936,0.988222958704485,1.5028839993667,3701.97466584464,1.00026866688569,"Whiteandtribs."
"ln_alpha[28]7",0.894384954316595,0.00405208916525849,0.256935879473555,0.393715398139607,0.897498126759539,1.41807825833644,4020.60606354925,1.00013709176801,"Whiteandtribs."
"ln_alpha[29]7",0.799407764017184,0.00466567433754741,0.271694391379981,0.272660532626749,0.790836143043436,1.35866384589177,3391.03679987887,1.00138153060808,"Whiteandtribs."
"ln_alpha[30]7",0.494865394653981,0.00493974307526843,0.269608021211616,-0.0209642435168201,0.490503672176063,1.043182424372,2978.90666173736,0.99962775767555,"Whiteandtribs."
