"brood_year","lwr","mid","upr","CU","model"
1989,0.0109932794219886,0.0197068088898384,0.0346866388663133,"Stewart","em"
1990,0.00936892962551493,0.0167399787088943,0.0294406709180934,"Stewart","em"
1991,0.00934871981783775,0.0161280489147614,0.0281231582676264,"Stewart","em"
1992,0.0075041521465115,0.0126600193587016,0.0206362353708141,"Stewart","em"
1993,0.00714040601205887,0.0116602978741149,0.0188704743896163,"Stewart","em"
1994,0.00578262577844945,0.0100615071428485,0.0168098154871729,"Stewart","em"
1995,0.00601316455928298,0.0105581709313945,0.0179884405239391,"Stewart","em"
1996,0.00608429781387449,0.0103298448492115,0.0173333499089983,"Stewart","em"
1997,0.00620885791898064,0.0105658195625877,0.0174697433529104,"Stewart","em"
1998,0.00646433977929027,0.0102076671161664,0.0160240371783219,"Stewart","em"
1999,0.00621068637011128,0.00940887466089787,0.0144788632812092,"Stewart","em"
2000,0.00670262175777358,0.0101211807367733,0.015453542758287,"Stewart","em"
2001,0.00638700495675936,0.00996313211944727,0.0155417964655881,"Stewart","em"
2002,0.00524359084887375,0.00809281752735897,0.0127266401467687,"Stewart","em"
2003,0.00501391408812047,0.00783335973773426,0.0121610196141568,"Stewart","em"
2004,0.0043248674644342,0.00677313923999524,0.0104416847626819,"Stewart","em"
2005,0.00408476482616205,0.00620352003809308,0.00941915360327607,"Stewart","em"
2006,0.00334238232923271,0.00535602727125298,0.00849130330257793,"Stewart","em"
2007,0.00338746399777138,0.00529137347287342,0.00818712613441865,"Stewart","em"
2008,0.00362117239540542,0.00543147591056935,0.00814062726649064,"Stewart","em"
2009,0.00402975743390792,0.00611914769479583,0.00925837702497938,"Stewart","em"
2010,0.00450359625342851,0.00673806078731681,0.00981938867298996,"Stewart","em"
2011,0.00495630374859832,0.0076091657548595,0.0114501821100276,"Stewart","em"
2012,0.00483837828372458,0.00740868675470661,0.0112342273510129,"Stewart","em"
2013,0.00428282555870235,0.00660355507854537,0.00996553387522975,"Stewart","em"
2014,0.00384681643645889,0.00585297777561468,0.00884775966752841,"Stewart","em"
2015,0.00283323820384914,0.00428535300610877,0.00655266898061272,"Stewart","em"
2016,0.0018339766827813,0.00294862314477962,0.00469341038617935,"Stewart","em"
2017,0.001204308857859,0.0022137414795772,0.00381764389066289,"Stewart","em"
2018,0.00148471944978103,0.00251687691956394,0.0040386761581667,"Stewart","em"
2019,0.00169649472348666,0.00285271521403466,0.00468457618242094,"Stewart","em"
2020,0.00170185296703324,0.00301882052937927,0.00541078883561826,"Stewart","em"
2021,0.00154700280222241,0.00302098741693708,0.00601605154905454,"Stewart","em"
2022,0.00144149415846466,0.00305214105888386,0.00645119745121355,"Stewart","em"
2023,0.00131193532764194,0.00303969787526005,0.00688380447988897,"Stewart","em"
2024,0.00121514474635245,0.00300597385134478,0.00748023868931616,"Stewart","em"
1985,0.00628488802171262,0.0103805592411608,0.0172973520721277,"UpperYukonR.","em"
1986,0.00690040009899786,0.010983809100341,0.0176465709376833,"UpperYukonR.","em"
1987,0.0066456865506581,0.0106005832474188,0.0169617705761755,"UpperYukonR.","em"
1988,0.00659611705379958,0.0110553251212824,0.0187770274989038,"UpperYukonR.","em"
1989,0.00642342465183632,0.0102325257025909,0.0169018611988092,"UpperYukonR.","em"
1990,0.00616678803739907,0.00969655546440956,0.0153002958482416,"UpperYukonR.","em"
1991,0.00699304721941347,0.0111070803510325,0.0184071599223367,"UpperYukonR.","em"
1992,0.00681094663704737,0.0108977971936343,0.0176447265586792,"UpperYukonR.","em"
1993,0.00625336082722446,0.00967636896668801,0.0151983235476762,"UpperYukonR.","em"
1994,0.00491099710777651,0.00757593760538971,0.0113108630623005,"UpperYukonR.","em"
1995,0.00394941153338688,0.00645574093131027,0.00983397777998442,"UpperYukonR.","em"
1996,0.00379197418195755,0.00607285427997327,0.00931713372088951,"UpperYukonR.","em"
1997,0.00414452353220944,0.00649749647435705,0.0100343809566224,"UpperYukonR.","em"
1998,0.00441082739739294,0.00675897398953655,0.0102540137484319,"UpperYukonR.","em"
1999,0.0041808422950712,0.00635027587985164,0.00947591943314593,"UpperYukonR.","em"
2000,0.004341120392267,0.00654853086379708,0.00961721350734652,"UpperYukonR.","em"
2001,0.00429031576807384,0.00637472364114603,0.00947363958635352,"UpperYukonR.","em"
2002,0.00402846575645744,0.00612347311906085,0.00896396596013731,"UpperYukonR.","em"
2003,0.00455410922099302,0.00667900122732597,0.00992677895353133,"UpperYukonR.","em"
2004,0.00465252766376379,0.00687793837708427,0.0101198757277982,"UpperYukonR.","em"
2005,0.00528281008957519,0.00795486031246473,0.0125774157369725,"UpperYukonR.","em"
2006,0.00530831886792922,0.00807026553340123,0.013254864886752,"UpperYukonR.","em"
2007,0.00494821219901317,0.00742565042660083,0.0120536779564096,"UpperYukonR.","em"
2008,0.00414707352657406,0.00622966495086151,0.00947592246387816,"UpperYukonR.","em"
2009,0.0035128000085456,0.00551844136754719,0.0084284382794635,"UpperYukonR.","em"
2010,0.0035975248274761,0.00548805875579141,0.00836792584040178,"UpperYukonR.","em"
2011,0.0036508597851695,0.00560313495865474,0.00873825574341129,"UpperYukonR.","em"
2012,0.00376869954946019,0.00568927430853711,0.0088153809585761,"UpperYukonR.","em"
2013,0.003674296136728,0.00556530116631159,0.0086171125605104,"UpperYukonR.","em"
2014,0.00353620885986057,0.00543800232013247,0.0088692196470036,"UpperYukonR.","em"
2015,0.00288731236815184,0.00434890005248434,0.00659009191704863,"UpperYukonR.","em"
2016,0.00224068366332191,0.00347296917670117,0.00526839675780173,"UpperYukonR.","em"
2017,0.00136843928449201,0.00260496296201974,0.00448695654878095,"UpperYukonR.","em"
2018,0.00141648733473374,0.00259448877050015,0.00447292498828564,"UpperYukonR.","em"
2019,0.0015989867340898,0.00282785663519276,0.004922889581624,"UpperYukonR.","em"
2020,0.00150746601710044,0.00293020363537499,0.00533269362503687,"UpperYukonR.","em"
2021,0.00138874410178636,0.00297467482626522,0.00574238281748214,"UpperYukonR.","em"
2022,0.00128724039586382,0.00301993776343346,0.00631399468661099,"UpperYukonR.","em"
2023,0.0011969650110098,0.00303752387477408,0.00651456990482764,"UpperYukonR.","em"
2024,0.00114253589174718,0.00305428511734489,0.006842176282801,"UpperYukonR.","em"
1985,0.00526371231739303,0.00876576030236033,0.0141147964859074,"Whiteandtribs.","em"
1986,0.00830973658725982,0.0120925960906557,0.0176759001606855,"Whiteandtribs.","em"
1987,0.010809308807125,0.0155812853387892,0.0222097652569841,"Whiteandtribs.","em"
1988,0.0119952132928816,0.0172992868766932,0.0257590960291866,"Whiteandtribs.","em"
1989,0.0125864953129872,0.018634862939482,0.0276307712887,"Whiteandtribs.","em"
1990,0.0112076334240575,0.0164660210491691,0.0240284435836311,"Whiteandtribs.","em"
1991,0.0114375350557627,0.0169720634182984,0.0254400828631786,"Whiteandtribs.","em"
1992,0.00802345745403685,0.0119928612374006,0.0181620163017639,"Whiteandtribs.","em"
1993,0.00750095109949816,0.0117067894715996,0.0184334083013558,"Whiteandtribs.","em"
1994,0.00560422578208238,0.00900207226066467,0.0143135091257296,"Whiteandtribs.","em"
1995,0.00522155642425455,0.00828194280791378,0.0131569905773617,"Whiteandtribs.","em"
1996,0.00499450926596226,0.00819117594481178,0.0130025716047978,"Whiteandtribs.","em"
1997,0.00577740895702304,0.00887624089751459,0.0134957773544062,"Whiteandtribs.","em"
